star_1_x_pos,star_1_y_pos,star_1_m,planet_1_m,length,height
473,511,132,14,2000,1142.857142857143
306,697,105,15,2000,1142.857142857143
321,723,127,19,2000,1142.857142857143
458,418,114,9,2000,1142.857142857143
347,519,116,17,2000,1142.857142857143
1038,504,147,17,2000,1142.857142857143
1180,478,121,18,2000,1142.857142857143
989,363,114,15,2000,1142.857142857143
1322,737,140,17,2000,1142.857142857143
1141,369,122,14,2000,1142.857142857143
410,373,125,17,2000,1142.857142857143
479,473,144,5,2000,1142.857142857143
1634,669,130,10,2000,1142.857142857143
1421,438,109,18,2000,1142.857142857143
1626,641,129,11,2000,1142.857142857143
1483,630,138,13,2000,1142.857142857143
978,643,100,17,2000,1142.857142857143
409,440,137,10,2000,1142.857142857143
870,477,106,17,2000,1142.857142857143
1209,594,111,5,2000,1142.857142857143
740,680,120,14,2000,1142.857142857143
888,471,142,18,2000,1142.857142857143
1299,526,139,17,2000,1142.857142857143
607,773,134,10,2000,1142.857142857143
813,774,137,9,2000,1142.857142857143
1414,649,105,8,2000,1142.857142857143
649,785,116,14,2000,1142.857142857143
1470,457,125,14,2000,1142.857142857143
1590,488,134,7,2000,1142.857142857143
1742,472,115,16,2000,1142.857142857143
1030,450,105,12,2000,1142.857142857143
878,506,144,15,2000,1142.857142857143
917,572,131,14,2000,1142.857142857143
549,508,128,12,2000,1142.857142857143
1005,725,123,12,2000,1142.857142857143
1747,784,116,10,2000,1142.857142857143
1105,636,135,14,2000,1142.857142857143
655,529,132,18,2000,1142.857142857143
1423,781,129,18,2000,1142.857142857143
613,723,133,7,2000,1142.857142857143
625,689,142,10,2000,1142.857142857143
355,358,144,7,2000,1142.857142857143
1309,464,120,19,2000,1142.857142857143
380,397,113,15,2000,1142.857142857143
744,734,116,12,2000,1142.857142857143
339,605,126,14,2000,1142.857142857143
1422,768,123,18,2000,1142.857142857143
1486,365,132,9,2000,1142.857142857143
914,516,123,13,2000,1142.857142857143
1068,506,106,16,2000,1142.857142857143
854,643,128,7,2000,1142.857142857143
733,732,119,6,2000,1142.857142857143
1608,507,135,6,2000,1142.857142857143
988,627,138,10,2000,1142.857142857143
706,457,128,10,2000,1142.857142857143
1203,740,135,17,2000,1142.857142857143
1716,368,121,10,2000,1142.857142857143
853,453,114,17,2000,1142.857142857143
1671,570,132,19,2000,1142.857142857143
505,557,125,14,2000,1142.857142857143
724,675,138,9,2000,1142.857142857143
1091,445,147,9,2000,1142.857142857143
1711,439,112,16,2000,1142.857142857143
299,512,109,9,2000,1142.857142857143
798,615,131,10,2000,1142.857142857143
1009,374,131,6,2000,1142.857142857143
824,519,138,12,2000,1142.857142857143
1492,430,105,15,2000,1142.857142857143
1413,742,123,5,2000,1142.857142857143
1272,523,132,9,2000,1142.857142857143
1175,696,115,16,2000,1142.857142857143
346,727,126,14,2000,1142.857142857143
1443,701,107,13,2000,1142.857142857143
1142,579,137,6,2000,1142.857142857143
640,445,110,19,2000,1142.857142857143
619,621,139,19,2000,1142.857142857143
1065,689,144,11,2000,1142.857142857143
1104,640,142,10,2000,1142.857142857143
765,521,148,13,2000,1142.857142857143
1598,380,141,14,2000,1142.857142857143
787,764,132,10,2000,1142.857142857143
392,621,100,13,2000,1142.857142857143
1397,630,104,8,2000,1142.857142857143
1211,675,131,8,2000,1142.857142857143
934,400,135,6,2000,1142.857142857143
874,702,141,11,2000,1142.857142857143
800,419,137,16,2000,1142.857142857143
1659,544,148,6,2000,1142.857142857143
1078,547,147,17,2000,1142.857142857143
979,535,132,17,2000,1142.857142857143
1206,616,121,17,2000,1142.857142857143
1236,369,104,11,2000,1142.857142857143
315,418,123,12,2000,1142.857142857143
1629,352,117,6,2000,1142.857142857143
1540,663,142,6,2000,1142.857142857143
993,639,137,19,2000,1142.857142857143
724,619,140,17,2000,1142.857142857143
273,495,138,5,2000,1142.857142857143
901,350,137,12,2000,1142.857142857143
387,409,128,18,2000,1142.857142857143
273,694,137,14,2000,1142.857142857143
996,718,148,16,2000,1142.857142857143
1470,556,125,16,2000,1142.857142857143
1175,476,130,9,2000,1142.857142857143
1630,504,133,10,2000,1142.857142857143
1428,757,101,15,2000,1142.857142857143
1697,504,135,14,2000,1142.857142857143
1588,740,108,10,2000,1142.857142857143
1073,400,107,18,2000,1142.857142857143
748,498,112,13,2000,1142.857142857143
1360,711,100,7,2000,1142.857142857143
1023,547,127,5,2000,1142.857142857143
1227,757,103,19,2000,1142.857142857143
1690,626,110,15,2000,1142.857142857143
922,682,121,14,2000,1142.857142857143
1491,641,109,12,2000,1142.857142857143
1026,613,115,16,2000,1142.857142857143
1347,571,141,15,2000,1142.857142857143
943,385,124,8,2000,1142.857142857143
1589,494,139,6,2000,1142.857142857143
563,748,141,15,2000,1142.857142857143
910,491,128,15,2000,1142.857142857143
1482,522,136,9,2000,1142.857142857143
1156,421,129,17,2000,1142.857142857143
299,557,107,12,2000,1142.857142857143
1578,367,124,11,2000,1142.857142857143
495,366,125,12,2000,1142.857142857143
1097,451,105,18,2000,1142.857142857143
1639,473,137,10,2000,1142.857142857143
436,578,122,11,2000,1142.857142857143
334,376,138,6,2000,1142.857142857143
1638,505,118,13,2000,1142.857142857143
649,435,103,19,2000,1142.857142857143
945,496,132,19,2000,1142.857142857143
905,489,126,18,2000,1142.857142857143
953,397,133,8,2000,1142.857142857143
1546,668,127,10,2000,1142.857142857143
390,544,119,10,2000,1142.857142857143
1677,471,149,10,2000,1142.857142857143
718,535,138,14,2000,1142.857142857143
847,721,111,6,2000,1142.857142857143
1626,432,130,14,2000,1142.857142857143
1415,511,120,7,2000,1142.857142857143
509,649,114,6,2000,1142.857142857143
516,770,106,15,2000,1142.857142857143
1404,734,132,11,2000,1142.857142857143
839,762,144,6,2000,1142.857142857143
721,505,136,16,2000,1142.857142857143
681,420,105,16,2000,1142.857142857143
440,752,111,15,2000,1142.857142857143
1417,599,121,15,2000,1142.857142857143
1080,720,138,10,2000,1142.857142857143
868,791,125,18,2000,1142.857142857143
1638,785,123,16,2000,1142.857142857143
752,637,130,19,2000,1142.857142857143
1585,654,105,9,2000,1142.857142857143
897,747,144,7,2000,1142.857142857143
561,779,138,5,2000,1142.857142857143
825,546,146,19,2000,1142.857142857143
676,369,123,14,2000,1142.857142857143
1669,511,119,16,2000,1142.857142857143
599,376,123,11,2000,1142.857142857143
1064,679,117,10,2000,1142.857142857143
359,776,123,6,2000,1142.857142857143
860,383,142,12,2000,1142.857142857143
1500,688,133,9,2000,1142.857142857143
1450,727,147,9,2000,1142.857142857143
1712,385,143,14,2000,1142.857142857143
478,727,100,8,2000,1142.857142857143
1726,744,118,7,2000,1142.857142857143
1617,702,132,16,2000,1142.857142857143
964,640,137,6,2000,1142.857142857143
986,549,120,11,2000,1142.857142857143
1166,516,129,16,2000,1142.857142857143
938,531,114,5,2000,1142.857142857143
375,536,111,7,2000,1142.857142857143
1190,436,110,10,2000,1142.857142857143
1694,744,119,16,2000,1142.857142857143
598,660,120,7,2000,1142.857142857143
1173,531,121,7,2000,1142.857142857143
1590,727,133,15,2000,1142.857142857143
559,430,102,9,2000,1142.857142857143
1139,469,115,5,2000,1142.857142857143
905,734,144,9,2000,1142.857142857143
300,526,142,19,2000,1142.857142857143
419,676,119,5,2000,1142.857142857143
1019,730,121,12,2000,1142.857142857143
968,386,113,13,2000,1142.857142857143
792,659,108,13,2000,1142.857142857143
722,674,107,15,2000,1142.857142857143
851,499,118,16,2000,1142.857142857143
1142,463,118,17,2000,1142.857142857143
1025,519,144,8,2000,1142.857142857143
689,690,110,12,2000,1142.857142857143
1567,526,127,15,2000,1142.857142857143
816,695,113,9,2000,1142.857142857143
439,568,122,16,2000,1142.857142857143
604,643,110,5,2000,1142.857142857143
565,485,121,15,2000,1142.857142857143
1097,746,133,15,2000,1142.857142857143
1367,753,137,11,2000,1142.857142857143
534,362,138,16,2000,1142.857142857143
1281,683,147,9,2000,1142.857142857143
1433,696,114,19,2000,1142.857142857143
1058,443,137,7,2000,1142.857142857143
1351,358,125,17,2000,1142.857142857143
830,586,125,6,2000,1142.857142857143
865,352,104,6,2000,1142.857142857143
1338,359,122,16,2000,1142.857142857143
962,565,113,5,2000,1142.857142857143
1261,485,124,11,2000,1142.857142857143
705,761,128,15,2000,1142.857142857143
713,600,128,17,2000,1142.857142857143
1628,584,130,16,2000,1142.857142857143
1128,719,141,15,2000,1142.857142857143
1677,480,119,5,2000,1142.857142857143
1020,368,103,5,2000,1142.857142857143
1000,695,129,9,2000,1142.857142857143
1197,548,109,19,2000,1142.857142857143
531,534,136,7,2000,1142.857142857143
1636,610,131,10,2000,1142.857142857143
1026,498,117,16,2000,1142.857142857143
485,630,124,16,2000,1142.857142857143
553,688,106,15,2000,1142.857142857143
328,426,123,19,2000,1142.857142857143
349,448,146,16,2000,1142.857142857143
336,723,107,17,2000,1142.857142857143
769,456,129,16,2000,1142.857142857143
1493,427,148,12,2000,1142.857142857143
1656,668,104,12,2000,1142.857142857143
769,440,137,6,2000,1142.857142857143
942,767,143,16,2000,1142.857142857143
265,542,114,6,2000,1142.857142857143
1282,380,105,18,2000,1142.857142857143
793,596,110,12,2000,1142.857142857143
416,772,147,7,2000,1142.857142857143
973,502,113,16,2000,1142.857142857143
1716,509,117,6,2000,1142.857142857143
442,507,113,14,2000,1142.857142857143
1472,372,127,12,2000,1142.857142857143
425,547,133,14,2000,1142.857142857143
585,680,133,17,2000,1142.857142857143
800,610,120,6,2000,1142.857142857143
436,688,102,10,2000,1142.857142857143
1351,734,112,5,2000,1142.857142857143
602,420,117,9,2000,1142.857142857143
339,370,102,5,2000,1142.857142857143
1156,508,106,14,2000,1142.857142857143
699,769,103,9,2000,1142.857142857143
1475,771,101,17,2000,1142.857142857143
1690,645,126,8,2000,1142.857142857143
778,764,107,15,2000,1142.857142857143
504,659,105,12,2000,1142.857142857143
1440,397,146,10,2000,1142.857142857143
1094,598,140,15,2000,1142.857142857143
1589,550,104,6,2000,1142.857142857143
585,641,121,6,2000,1142.857142857143
659,525,116,17,2000,1142.857142857143
1371,697,146,12,2000,1142.857142857143
355,459,143,15,2000,1142.857142857143
1367,694,120,10,2000,1142.857142857143
768,725,111,17,2000,1142.857142857143
918,389,108,8,2000,1142.857142857143
562,498,139,6,2000,1142.857142857143
1221,657,103,12,2000,1142.857142857143
529,662,146,10,2000,1142.857142857143
270,716,113,14,2000,1142.857142857143
760,728,117,11,2000,1142.857142857143
1552,784,144,14,2000,1142.857142857143
1056,434,137,15,2000,1142.857142857143
726,725,100,10,2000,1142.857142857143
640,643,144,13,2000,1142.857142857143
798,515,127,11,2000,1142.857142857143
855,503,142,15,2000,1142.857142857143
979,749,149,14,2000,1142.857142857143
513,682,113,16,2000,1142.857142857143
827,591,100,18,2000,1142.857142857143
391,789,148,15,2000,1142.857142857143
393,631,104,19,2000,1142.857142857143
668,470,116,16,2000,1142.857142857143
1467,653,125,12,2000,1142.857142857143
1663,726,106,9,2000,1142.857142857143
997,582,133,9,2000,1142.857142857143
1564,489,138,5,2000,1142.857142857143
264,460,135,16,2000,1142.857142857143
