star_1_x_pos,star_1_y_pos,star_1_m,planet_1_m,length,height
1118,662,133,12,2000,1142.857142857143
408,716,112,18,2000,1142.857142857143
941,732,116,6,2000,1142.857142857143
1460,598,122,7,2000,1142.857142857143
654,528,148,14,2000,1142.857142857143
594,402,149,13,2000,1142.857142857143
1221,776,132,14,2000,1142.857142857143
1218,527,132,6,2000,1142.857142857143
490,758,104,17,2000,1142.857142857143
535,422,149,10,2000,1142.857142857143
1484,404,101,6,2000,1142.857142857143
602,736,149,6,2000,1142.857142857143
1185,466,117,15,2000,1142.857142857143
1250,461,125,18,2000,1142.857142857143
1636,397,138,8,2000,1142.857142857143
1588,469,125,11,2000,1142.857142857143
465,530,109,8,2000,1142.857142857143
835,408,121,8,2000,1142.857142857143
533,484,109,8,2000,1142.857142857143
1170,649,148,18,2000,1142.857142857143
1578,779,124,6,2000,1142.857142857143
1371,679,125,9,2000,1142.857142857143
300,366,143,18,2000,1142.857142857143
586,608,138,15,2000,1142.857142857143
1602,494,148,14,2000,1142.857142857143
336,775,121,7,2000,1142.857142857143
727,410,101,12,2000,1142.857142857143
324,530,121,16,2000,1142.857142857143
1632,484,101,11,2000,1142.857142857143
581,494,144,5,2000,1142.857142857143
357,751,111,18,2000,1142.857142857143
826,643,130,15,2000,1142.857142857143
1517,474,104,17,2000,1142.857142857143
1419,471,133,18,2000,1142.857142857143
1622,414,107,14,2000,1142.857142857143
1673,736,115,19,2000,1142.857142857143
1287,465,134,18,2000,1142.857142857143
403,542,131,11,2000,1142.857142857143
1387,582,120,13,2000,1142.857142857143
1702,456,108,19,2000,1142.857142857143
1026,520,104,9,2000,1142.857142857143
929,726,130,18,2000,1142.857142857143
648,629,130,17,2000,1142.857142857143
899,679,125,5,2000,1142.857142857143
600,466,109,7,2000,1142.857142857143
519,409,126,14,2000,1142.857142857143
1300,700,135,6,2000,1142.857142857143
1740,777,125,13,2000,1142.857142857143
1510,720,144,7,2000,1142.857142857143
410,508,113,7,2000,1142.857142857143
1314,515,149,5,2000,1142.857142857143
695,392,117,7,2000,1142.857142857143
1557,606,134,17,2000,1142.857142857143
1152,466,111,5,2000,1142.857142857143
1428,698,108,12,2000,1142.857142857143
589,781,139,15,2000,1142.857142857143
1454,499,116,7,2000,1142.857142857143
1564,785,108,10,2000,1142.857142857143
1358,649,131,14,2000,1142.857142857143
1194,766,140,13,2000,1142.857142857143
1735,630,147,5,2000,1142.857142857143
1230,415,133,15,2000,1142.857142857143
1378,634,142,18,2000,1142.857142857143
1045,678,140,18,2000,1142.857142857143
595,650,136,19,2000,1142.857142857143
1629,712,141,19,2000,1142.857142857143
1205,771,100,18,2000,1142.857142857143
1151,668,149,9,2000,1142.857142857143
946,693,145,14,2000,1142.857142857143
597,361,142,16,2000,1142.857142857143
1705,668,136,18,2000,1142.857142857143
841,587,117,9,2000,1142.857142857143
760,562,135,8,2000,1142.857142857143
1614,635,121,13,2000,1142.857142857143
1557,689,144,16,2000,1142.857142857143
1408,379,136,5,2000,1142.857142857143
1580,446,149,10,2000,1142.857142857143
570,383,127,15,2000,1142.857142857143
1730,598,125,11,2000,1142.857142857143
1656,705,133,7,2000,1142.857142857143
1354,552,148,14,2000,1142.857142857143
460,589,146,8,2000,1142.857142857143
1570,480,124,10,2000,1142.857142857143
253,765,149,7,2000,1142.857142857143
1251,746,143,15,2000,1142.857142857143
283,565,122,19,2000,1142.857142857143
1653,605,136,5,2000,1142.857142857143
1732,496,129,12,2000,1142.857142857143
677,605,106,14,2000,1142.857142857143
1034,698,106,14,2000,1142.857142857143
415,352,123,11,2000,1142.857142857143
408,489,102,8,2000,1142.857142857143
1150,586,105,7,2000,1142.857142857143
586,729,140,7,2000,1142.857142857143
1509,694,114,15,2000,1142.857142857143
414,696,116,10,2000,1142.857142857143
725,407,101,15,2000,1142.857142857143
293,764,119,14,2000,1142.857142857143
1117,580,113,19,2000,1142.857142857143
853,733,136,19,2000,1142.857142857143
490,713,137,18,2000,1142.857142857143
349,617,113,13,2000,1142.857142857143
1163,732,129,17,2000,1142.857142857143
1351,415,127,11,2000,1142.857142857143
930,484,112,12,2000,1142.857142857143
1056,775,146,6,2000,1142.857142857143
1558,524,100,19,2000,1142.857142857143
585,744,134,8,2000,1142.857142857143
1499,410,147,18,2000,1142.857142857143
1437,733,145,17,2000,1142.857142857143
1245,640,118,10,2000,1142.857142857143
1177,470,148,10,2000,1142.857142857143
371,717,129,15,2000,1142.857142857143
1679,678,118,6,2000,1142.857142857143
387,373,125,7,2000,1142.857142857143
1159,651,139,8,2000,1142.857142857143
692,651,108,14,2000,1142.857142857143
1071,413,111,5,2000,1142.857142857143
1508,777,120,17,2000,1142.857142857143
267,659,100,12,2000,1142.857142857143
596,557,121,7,2000,1142.857142857143
1169,705,129,17,2000,1142.857142857143
1656,379,124,8,2000,1142.857142857143
1631,692,119,17,2000,1142.857142857143
711,719,135,9,2000,1142.857142857143
929,750,112,6,2000,1142.857142857143
1283,364,111,12,2000,1142.857142857143
726,565,149,5,2000,1142.857142857143
639,582,106,17,2000,1142.857142857143
970,397,125,15,2000,1142.857142857143
1439,364,131,7,2000,1142.857142857143
1396,417,125,10,2000,1142.857142857143
1690,562,109,9,2000,1142.857142857143
341,358,127,14,2000,1142.857142857143
1188,774,123,17,2000,1142.857142857143
335,537,103,9,2000,1142.857142857143
1513,364,136,12,2000,1142.857142857143
1272,692,124,6,2000,1142.857142857143
1690,611,142,5,2000,1142.857142857143
1503,537,113,16,2000,1142.857142857143
1649,439,119,18,2000,1142.857142857143
632,624,129,14,2000,1142.857142857143
456,371,118,11,2000,1142.857142857143
1683,363,113,12,2000,1142.857142857143
260,663,102,15,2000,1142.857142857143
1011,613,118,11,2000,1142.857142857143
1739,616,122,5,2000,1142.857142857143
1219,766,128,18,2000,1142.857142857143
522,743,114,8,2000,1142.857142857143
1345,493,122,8,2000,1142.857142857143
1451,539,130,8,2000,1142.857142857143
1460,380,129,6,2000,1142.857142857143
318,736,128,17,2000,1142.857142857143
993,789,104,19,2000,1142.857142857143
260,690,111,18,2000,1142.857142857143
819,677,104,6,2000,1142.857142857143
278,431,110,13,2000,1142.857142857143
1569,576,107,15,2000,1142.857142857143
860,576,101,12,2000,1142.857142857143
1659,517,103,17,2000,1142.857142857143
1015,606,125,13,2000,1142.857142857143
759,652,104,5,2000,1142.857142857143
1267,592,132,11,2000,1142.857142857143
672,785,105,18,2000,1142.857142857143
773,589,143,13,2000,1142.857142857143
1123,787,116,16,2000,1142.857142857143
608,560,149,11,2000,1142.857142857143
1696,582,120,18,2000,1142.857142857143
898,599,139,12,2000,1142.857142857143
308,496,129,6,2000,1142.857142857143
944,451,142,9,2000,1142.857142857143
1442,399,119,17,2000,1142.857142857143
961,648,141,5,2000,1142.857142857143
1611,503,111,18,2000,1142.857142857143
1047,694,147,18,2000,1142.857142857143
349,651,141,8,2000,1142.857142857143
1640,486,149,5,2000,1142.857142857143
981,563,145,19,2000,1142.857142857143
681,748,111,17,2000,1142.857142857143
620,779,126,13,2000,1142.857142857143
586,557,120,9,2000,1142.857142857143
973,654,127,15,2000,1142.857142857143
624,734,117,13,2000,1142.857142857143
1278,647,141,12,2000,1142.857142857143
1213,540,146,16,2000,1142.857142857143
642,616,124,9,2000,1142.857142857143
921,524,120,18,2000,1142.857142857143
1605,673,111,14,2000,1142.857142857143
1512,612,100,9,2000,1142.857142857143
903,464,129,12,2000,1142.857142857143
1399,670,103,8,2000,1142.857142857143
644,727,139,14,2000,1142.857142857143
369,427,119,6,2000,1142.857142857143
811,607,114,10,2000,1142.857142857143
1712,390,117,13,2000,1142.857142857143
1285,638,142,11,2000,1142.857142857143
1051,475,104,16,2000,1142.857142857143
1282,497,145,6,2000,1142.857142857143
872,683,118,7,2000,1142.857142857143
1168,549,135,8,2000,1142.857142857143
1440,606,124,16,2000,1142.857142857143
733,648,111,11,2000,1142.857142857143
1434,733,119,5,2000,1142.857142857143
363,790,132,13,2000,1142.857142857143
1498,615,126,10,2000,1142.857142857143
922,424,118,11,2000,1142.857142857143
406,695,121,10,2000,1142.857142857143
259,584,100,11,2000,1142.857142857143
705,510,122,7,2000,1142.857142857143
1203,792,101,16,2000,1142.857142857143
303,621,135,17,2000,1142.857142857143
1701,625,120,9,2000,1142.857142857143
838,697,116,8,2000,1142.857142857143
381,514,122,7,2000,1142.857142857143
682,654,102,6,2000,1142.857142857143
670,754,104,13,2000,1142.857142857143
1580,536,111,15,2000,1142.857142857143
789,423,130,7,2000,1142.857142857143
824,358,137,18,2000,1142.857142857143
713,522,137,6,2000,1142.857142857143
1072,692,104,17,2000,1142.857142857143
305,430,143,12,2000,1142.857142857143
574,627,124,15,2000,1142.857142857143
653,751,118,16,2000,1142.857142857143
595,544,113,16,2000,1142.857142857143
888,789,135,5,2000,1142.857142857143
1312,781,135,11,2000,1142.857142857143
618,734,144,9,2000,1142.857142857143
290,718,132,18,2000,1142.857142857143
1553,727,124,16,2000,1142.857142857143
832,599,141,8,2000,1142.857142857143
662,438,125,19,2000,1142.857142857143
1229,745,132,12,2000,1142.857142857143
990,376,136,8,2000,1142.857142857143
395,384,110,5,2000,1142.857142857143
590,686,119,10,2000,1142.857142857143
852,475,136,13,2000,1142.857142857143
1154,710,132,14,2000,1142.857142857143
1701,449,108,13,2000,1142.857142857143
651,673,116,5,2000,1142.857142857143
374,397,110,11,2000,1142.857142857143
1377,771,125,16,2000,1142.857142857143
1559,658,147,10,2000,1142.857142857143
1084,486,101,7,2000,1142.857142857143
1249,534,136,5,2000,1142.857142857143
1507,588,129,7,2000,1142.857142857143
683,399,128,14,2000,1142.857142857143
299,431,123,8,2000,1142.857142857143
1472,633,108,12,2000,1142.857142857143
1129,736,114,8,2000,1142.857142857143
1021,421,116,17,2000,1142.857142857143
844,763,141,7,2000,1142.857142857143
518,367,141,14,2000,1142.857142857143
763,560,131,5,2000,1142.857142857143
373,450,128,19,2000,1142.857142857143
818,365,119,10,2000,1142.857142857143
1602,655,144,11,2000,1142.857142857143
1223,431,100,12,2000,1142.857142857143
377,365,114,11,2000,1142.857142857143
1638,388,136,10,2000,1142.857142857143
609,683,133,16,2000,1142.857142857143
1017,645,122,5,2000,1142.857142857143
589,543,115,12,2000,1142.857142857143
331,496,144,17,2000,1142.857142857143
1152,489,148,17,2000,1142.857142857143
297,611,100,7,2000,1142.857142857143
484,574,113,7,2000,1142.857142857143
562,785,103,18,2000,1142.857142857143
1671,633,136,16,2000,1142.857142857143
1389,454,128,8,2000,1142.857142857143
861,575,117,5,2000,1142.857142857143
952,500,129,6,2000,1142.857142857143
461,671,131,16,2000,1142.857142857143
1017,533,102,16,2000,1142.857142857143
940,681,114,5,2000,1142.857142857143
853,556,109,7,2000,1142.857142857143
508,548,147,15,2000,1142.857142857143
1542,707,130,8,2000,1142.857142857143
1659,479,125,11,2000,1142.857142857143
373,585,122,12,2000,1142.857142857143
964,493,119,5,2000,1142.857142857143
1351,501,139,10,2000,1142.857142857143
640,608,133,10,2000,1142.857142857143
559,432,117,8,2000,1142.857142857143
1059,727,140,19,2000,1142.857142857143
449,524,128,16,2000,1142.857142857143
