star_1_x_pos,star_1_y_pos,star_1_m,planet_1_m,length,height
990,704,119,5,2000,1142.857142857143
1721,353,123,6,2000,1142.857142857143
416,548,105,10,2000,1142.857142857143
799,407,112,9,2000,1142.857142857143
941,448,119,11,2000,1142.857142857143
716,787,117,7,2000,1142.857142857143
1726,354,109,6,2000,1142.857142857143
922,515,109,8,2000,1142.857142857143
1247,568,102,11,2000,1142.857142857143
1546,779,115,11,2000,1142.857142857143
1167,371,104,6,2000,1142.857142857143
1228,514,122,5,2000,1142.857142857143
1266,475,119,6,2000,1142.857142857143
458,700,112,11,2000,1142.857142857143
323,505,121,8,2000,1142.857142857143
737,403,113,6,2000,1142.857142857143
509,533,109,5,2000,1142.857142857143
1719,753,121,5,2000,1142.857142857143
500,410,124,10,2000,1142.857142857143
965,574,124,10,2000,1142.857142857143
869,674,113,10,2000,1142.857142857143
754,355,117,5,2000,1142.857142857143
1008,521,111,11,2000,1142.857142857143
577,451,111,8,2000,1142.857142857143
1071,644,106,11,2000,1142.857142857143
1134,669,102,8,2000,1142.857142857143
1665,608,115,6,2000,1142.857142857143
648,485,116,6,2000,1142.857142857143
819,385,104,11,2000,1142.857142857143
1650,416,101,9,2000,1142.857142857143
463,661,121,10,2000,1142.857142857143
968,673,101,7,2000,1142.857142857143
1716,548,114,11,2000,1142.857142857143
1354,508,121,5,2000,1142.857142857143
1129,678,116,9,2000,1142.857142857143
320,420,114,10,2000,1142.857142857143
936,407,104,5,2000,1142.857142857143
552,495,109,8,2000,1142.857142857143
1488,518,123,10,2000,1142.857142857143
1736,361,118,11,2000,1142.857142857143
1331,523,102,5,2000,1142.857142857143
1157,789,118,9,2000,1142.857142857143
1141,427,115,8,2000,1142.857142857143
480,475,117,6,2000,1142.857142857143
555,641,104,8,2000,1142.857142857143
1331,422,124,9,2000,1142.857142857143
774,521,114,7,2000,1142.857142857143
1111,367,101,5,2000,1142.857142857143
976,403,108,7,2000,1142.857142857143
1640,480,101,6,2000,1142.857142857143
1597,452,120,11,2000,1142.857142857143
1045,377,113,8,2000,1142.857142857143
1453,712,109,7,2000,1142.857142857143
1119,656,116,5,2000,1142.857142857143
329,558,116,6,2000,1142.857142857143
290,713,110,8,2000,1142.857142857143
1397,588,119,8,2000,1142.857142857143
971,425,103,6,2000,1142.857142857143
1263,713,120,9,2000,1142.857142857143
1244,531,107,11,2000,1142.857142857143
293,507,105,7,2000,1142.857142857143
260,774,107,11,2000,1142.857142857143
829,636,121,9,2000,1142.857142857143
1344,356,118,7,2000,1142.857142857143
922,510,121,10,2000,1142.857142857143
1136,636,108,7,2000,1142.857142857143
1217,594,115,8,2000,1142.857142857143
1424,633,109,7,2000,1142.857142857143
1119,416,108,9,2000,1142.857142857143
685,617,104,7,2000,1142.857142857143
297,423,107,11,2000,1142.857142857143
838,557,124,10,2000,1142.857142857143
584,583,123,10,2000,1142.857142857143
1495,792,115,7,2000,1142.857142857143
1562,620,118,9,2000,1142.857142857143
829,421,112,8,2000,1142.857142857143
912,593,103,10,2000,1142.857142857143
1661,518,118,5,2000,1142.857142857143
1643,488,122,10,2000,1142.857142857143
448,502,114,7,2000,1142.857142857143
634,628,124,7,2000,1142.857142857143
719,692,101,7,2000,1142.857142857143
1353,742,120,5,2000,1142.857142857143
498,522,105,6,2000,1142.857142857143
1265,448,122,10,2000,1142.857142857143
1311,467,103,6,2000,1142.857142857143
912,756,106,9,2000,1142.857142857143
322,371,111,8,2000,1142.857142857143
1424,596,111,6,2000,1142.857142857143
1746,365,104,7,2000,1142.857142857143
707,377,102,10,2000,1142.857142857143
1559,610,110,10,2000,1142.857142857143
526,518,102,9,2000,1142.857142857143
1335,535,122,6,2000,1142.857142857143
262,544,120,10,2000,1142.857142857143
409,728,115,10,2000,1142.857142857143
1506,424,115,5,2000,1142.857142857143
1510,717,112,8,2000,1142.857142857143
1561,638,114,8,2000,1142.857142857143
1478,704,122,9,2000,1142.857142857143
471,374,124,6,2000,1142.857142857143
991,737,103,5,2000,1142.857142857143
1013,553,124,8,2000,1142.857142857143
1594,490,118,8,2000,1142.857142857143
878,517,109,5,2000,1142.857142857143
1150,495,115,5,2000,1142.857142857143
1493,617,102,5,2000,1142.857142857143
1606,496,112,5,2000,1142.857142857143
384,662,104,8,2000,1142.857142857143
1018,356,115,11,2000,1142.857142857143
827,610,122,5,2000,1142.857142857143
1490,397,109,9,2000,1142.857142857143
419,780,113,11,2000,1142.857142857143
774,531,116,8,2000,1142.857142857143
521,551,109,11,2000,1142.857142857143
1703,590,123,8,2000,1142.857142857143
633,713,110,9,2000,1142.857142857143
576,492,102,7,2000,1142.857142857143
419,650,123,6,2000,1142.857142857143
1252,737,107,8,2000,1142.857142857143
952,382,124,11,2000,1142.857142857143
518,573,124,10,2000,1142.857142857143
1230,455,115,11,2000,1142.857142857143
1699,551,111,6,2000,1142.857142857143
1040,602,118,8,2000,1142.857142857143
1644,444,111,11,2000,1142.857142857143
608,625,100,9,2000,1142.857142857143
1521,777,112,6,2000,1142.857142857143
1332,630,104,11,2000,1142.857142857143
1399,434,120,9,2000,1142.857142857143
1603,556,109,9,2000,1142.857142857143
795,588,105,6,2000,1142.857142857143
971,597,106,5,2000,1142.857142857143
913,415,112,9,2000,1142.857142857143
1458,693,106,8,2000,1142.857142857143
963,386,111,5,2000,1142.857142857143
468,485,113,10,2000,1142.857142857143
471,660,108,11,2000,1142.857142857143
1732,693,121,11,2000,1142.857142857143
1553,470,104,7,2000,1142.857142857143
844,741,104,8,2000,1142.857142857143
499,416,119,9,2000,1142.857142857143
429,747,113,9,2000,1142.857142857143
1273,380,105,6,2000,1142.857142857143
1453,525,104,7,2000,1142.857142857143
266,652,106,6,2000,1142.857142857143
509,563,113,5,2000,1142.857142857143
1707,581,121,9,2000,1142.857142857143
757,541,100,6,2000,1142.857142857143
1108,633,112,7,2000,1142.857142857143
721,572,117,6,2000,1142.857142857143
1069,665,115,9,2000,1142.857142857143
478,409,101,8,2000,1142.857142857143
711,556,116,9,2000,1142.857142857143
549,709,108,8,2000,1142.857142857143
638,602,106,6,2000,1142.857142857143
944,596,114,9,2000,1142.857142857143
1551,593,113,5,2000,1142.857142857143
787,672,111,9,2000,1142.857142857143
396,441,105,8,2000,1142.857142857143
1610,443,109,10,2000,1142.857142857143
971,446,118,7,2000,1142.857142857143
1708,448,108,10,2000,1142.857142857143
574,539,106,6,2000,1142.857142857143
548,466,115,9,2000,1142.857142857143
447,739,112,8,2000,1142.857142857143
667,763,110,8,2000,1142.857142857143
353,557,118,8,2000,1142.857142857143
574,552,110,6,2000,1142.857142857143
728,685,114,9,2000,1142.857142857143
489,496,104,5,2000,1142.857142857143
1574,756,102,5,2000,1142.857142857143
1041,369,114,7,2000,1142.857142857143
644,405,123,11,2000,1142.857142857143
1061,494,102,5,2000,1142.857142857143
458,618,120,10,2000,1142.857142857143
513,391,118,8,2000,1142.857142857143
766,356,109,5,2000,1142.857142857143
633,400,107,11,2000,1142.857142857143
744,386,101,7,2000,1142.857142857143
1337,393,120,8,2000,1142.857142857143
1033,756,105,11,2000,1142.857142857143
523,412,106,8,2000,1142.857142857143
1530,602,122,10,2000,1142.857142857143
294,508,116,7,2000,1142.857142857143
1559,571,110,5,2000,1142.857142857143
774,355,116,6,2000,1142.857142857143
1608,458,110,9,2000,1142.857142857143
1362,625,102,9,2000,1142.857142857143
398,426,113,7,2000,1142.857142857143
972,789,102,6,2000,1142.857142857143
693,659,105,10,2000,1142.857142857143
1288,433,108,10,2000,1142.857142857143
1135,513,107,10,2000,1142.857142857143
1298,370,122,6,2000,1142.857142857143
748,655,122,9,2000,1142.857142857143
969,632,101,11,2000,1142.857142857143
530,405,112,9,2000,1142.857142857143
1600,633,114,8,2000,1142.857142857143
728,695,107,6,2000,1142.857142857143
471,445,109,8,2000,1142.857142857143
960,464,113,8,2000,1142.857142857143
584,599,119,6,2000,1142.857142857143
530,688,100,8,2000,1142.857142857143
1508,621,123,8,2000,1142.857142857143
1173,673,100,7,2000,1142.857142857143
1495,567,105,10,2000,1142.857142857143
1496,702,110,7,2000,1142.857142857143
722,723,116,5,2000,1142.857142857143
1184,738,116,9,2000,1142.857142857143
331,677,103,7,2000,1142.857142857143
610,580,111,8,2000,1142.857142857143
1622,454,106,7,2000,1142.857142857143
937,413,114,11,2000,1142.857142857143
714,724,105,11,2000,1142.857142857143
927,630,116,5,2000,1142.857142857143
686,447,109,5,2000,1142.857142857143
1353,781,108,10,2000,1142.857142857143
515,640,115,6,2000,1142.857142857143
295,454,110,7,2000,1142.857142857143
544,382,101,7,2000,1142.857142857143
955,772,123,8,2000,1142.857142857143
1660,777,102,11,2000,1142.857142857143
1505,763,109,8,2000,1142.857142857143
345,626,117,7,2000,1142.857142857143
373,735,108,6,2000,1142.857142857143
446,725,122,10,2000,1142.857142857143
1324,750,110,9,2000,1142.857142857143
1432,576,124,10,2000,1142.857142857143
704,521,121,8,2000,1142.857142857143
1625,628,101,5,2000,1142.857142857143
409,365,106,7,2000,1142.857142857143
475,582,112,6,2000,1142.857142857143
1679,384,101,5,2000,1142.857142857143
1338,456,124,9,2000,1142.857142857143
840,495,122,7,2000,1142.857142857143
370,355,101,10,2000,1142.857142857143
1452,758,118,8,2000,1142.857142857143
1385,688,102,6,2000,1142.857142857143
926,692,117,9,2000,1142.857142857143
1275,482,115,6,2000,1142.857142857143
1711,681,108,6,2000,1142.857142857143
1181,706,102,8,2000,1142.857142857143
1743,733,118,10,2000,1142.857142857143
905,694,122,9,2000,1142.857142857143
828,684,114,11,2000,1142.857142857143
1581,532,106,11,2000,1142.857142857143
755,598,103,8,2000,1142.857142857143
686,699,111,6,2000,1142.857142857143
1497,638,105,9,2000,1142.857142857143
1585,615,106,8,2000,1142.857142857143
1708,454,100,10,2000,1142.857142857143
1578,457,118,9,2000,1142.857142857143
508,501,101,9,2000,1142.857142857143
727,369,119,11,2000,1142.857142857143
364,675,124,7,2000,1142.857142857143
1618,536,108,10,2000,1142.857142857143
378,763,115,11,2000,1142.857142857143
660,495,105,9,2000,1142.857142857143
433,455,106,9,2000,1142.857142857143
475,379,101,8,2000,1142.857142857143
1571,792,102,7,2000,1142.857142857143
496,545,106,10,2000,1142.857142857143
824,563,109,10,2000,1142.857142857143
1078,505,122,10,2000,1142.857142857143
1275,567,123,9,2000,1142.857142857143
1385,484,120,6,2000,1142.857142857143
1704,696,101,9,2000,1142.857142857143
513,663,114,8,2000,1142.857142857143
999,473,102,8,2000,1142.857142857143
1338,399,117,10,2000,1142.857142857143
1207,575,114,7,2000,1142.857142857143
933,477,100,7,2000,1142.857142857143
641,704,103,9,2000,1142.857142857143
710,402,114,6,2000,1142.857142857143
1274,579,104,6,2000,1142.857142857143
534,756,123,8,2000,1142.857142857143
346,520,114,6,2000,1142.857142857143
938,645,109,10,2000,1142.857142857143
842,698,113,11,2000,1142.857142857143
637,666,101,10,2000,1142.857142857143
1666,392,100,11,2000,1142.857142857143
438,577,100,10,2000,1142.857142857143
1245,451,104,6,2000,1142.857142857143
598,368,109,8,2000,1142.857142857143
290,538,105,7,2000,1142.857142857143
